company,avg
pictureentertainmentcorporation,29099487.5
7bucksproductions,19353395.333333332
grandhustlefilms,57744720.0
studioghibli,3384427.3529411764
jaggedfilms,28736005.0
windblownmedia,57386418.0
atlasproductions,57141459.0
classicoproductions,57141459.0
diamondfilmproductions,11417407.4
sonypicturesclassics,3170505.722222222
linsonfilms,19014388.0
crfproductions,57012977.0
belgafilms,11401746.8
pontchartrain,56816662.0
bluetonguefilms,7087075.5
iacfilms,18846779.333333332
10by10entertainment,56451232.0
edwardrpressman,18785458.666666668
benaroyapictures,5120995.2727272725
rysherentertainment,28107994.5
robertkulzer,56117548.0
carsonproductions,56077501.0
dmcfilm,13998365.0
apipoulaiproductions,27896244.5
foxatomic,13942301.75
reelfxanimationstudios,55750480.0
katjaproductions,27855463.0
hobbyfilms,55691208.0
polestarlimited,55691208.0
taliafilmproductions,55500000.0
producerssalesorganization,55500000.0
bobyariproductions,27738450.5
bullseyeentertainment,55334418.0
harriscompany,55334418.0
apolloproscreen,55334418.0
mediafarm,27646634.5
pantherfilms,27625013.0
mikefinnell,55143823.0
weimaranerrepublicpictures,55121623.0
epsilonmotionpictures,54997476.0
parallelfilms,6847182.5
emilegladstone,54664914.0
ubisoftentertainment,18215982.666666668
wildgazefilms,7793515.285714285
bloom,10870232.8
studio37,4516844.75
lionrockfilms,26899626.0
johnbrabournerichardgoodwinproductions,26866933.5
hiddenempirefilmgroup,10734440.8
rtfeatures,4469077.5
herculesbroncreativepartnership,53548586.0
grosvenorpark,13367433.25
sandollar,53458319.0
filmvictoria,3807393.3571428573
prototype,53262945.0
appleheadpictures,53032453.0
spankypictures,52990775.0
apostle,52990775.0
laddcompany,26478273.0
odysseyentertainment,13223255.25
altalomaentertainment,26390354.5
internationalfilminvestors,52767889.0
nationalfilmdevelopmentcorporationofindia,52767889.0
indobritishfilms,52767889.0
mandalaypictures,5256486.0
fuquafilms,17473984.333333332
riche,52421953.0
significantproductions,8726773.666666666
silverscreenpartnersiii,26147760.5
caseysilver,52075270.0
amasiaentertainment,8651178.666666666
troikapictures,17290792.666666668
apotheosismediagroup,51872378.0
madison23,51855045.0
scottsanders,51853450.0
30west,6477476.625
meronwestonpictures,51802742.0
inkfactory,8632701.5
aquariusfilms,12945171.0
sunstarentertianment,51739495.0
filmcolony,25838303.0
alangreisman,25825344.5
wonderfulfilms,7376939.428571428
lasker,51636504.0
avenuepicturesproductions,7373105.142857143
qwertyfilms,12896154.0
chambarapictures,51580136.0
gimfilms,51573925.0
chickiethecop,51573925.0
scarletfilms,17149451.666666668
raffaelladelaurentiis,51364680.0
stablewayentertainment,12836017.75
parabolicpictures,12836017.75
quadrantpictures,12835500.0
lipsyncproductions,1024869.5
fragilefilms,6404303.25
thereallyusefulgroup,25612898.0
killerfilms,2043717.68
icondistributioninc,50866635.0
bleeckerstreet,2971140.9411764704
kintoppictures,10073566.4
nbk,50282766.0
newcrimeproductions,50269859.0
davidfoster,25094037.5
kperiodmedia,12544710.75
snootentertainment,4560291.181818182
filmfour,5570620.555555556
everestentertainment,10020918.2
fgmentertainment,50041732.0
oakproductionsinc,25008197.0
steverothproductions,50016394.0
nextentertainment,12422582.25
stonebridgeentertainment,24797336.0
vanguardanimation,9916814.8
bazmarkfilm2ptyltd,49554002.0
bhtilt,7076281.428571428
figmentfilms,16476098.666666666
cantilloncompany,24680193.5
interscopecommunications,24592279.0
olebornedal,49130588.0
claytonproductionsllc,49033882.0
soundfordlimited,24397800.5
asiaproductionfundonelimited,48795601.0
littleengine,48791187.0
brothersdowdle,24255593.5
leedanielsentertainment,24121862.0
traptwozeroproductions,48169156.0
perfectworldbeijingpicturesco,24001507.5
kopelsonentertainment,23982957.0
amiddletonproject,47695371.0
bstory,47695371.0
mimranschurpictures,6807879.714285715
oprahwinfrey,47566524.0
brookwellmcnamaraentertainment,11882605.25
barrymendel,23740923.5
sierrapictures,9480800.0
lanticapictures,23685349.0
rawnerve,47326473.0
quentintarantino,47326473.0
nippontelevisionnetwork,5906204.0
blizzardentertainment,47225655.0
djfilms,6741924.571428572
teamdowney,23559694.0
34thstreetfilms,23453381.5
tslentertainment,46874505.0
ascendantpictures,23322549.0
elementalfilms,23207297.5
betfilms,23165918.5
incentivefilmedentertainment,11564277.25
constellation,23011384.5
kevinmccormick,46000903.0
redwavefilms,45950122.0
jamespattersonentertainment,22947780.5
jaffelansing,45892212.0
michaeldouglas,45892212.0
lepetitreine,9165621.8
welleentertainment,45729221.0
jourorproductions,9115554.8
broadgreenpictures,3038274.8
ufilm,9111217.0
empiricalpicture,45512466.0
guyritchie,45445109.0
patheentertainment,45361000.0
islandfilmgroup,15094555.0
babycow,3772304.25
paramountanimation,22608396.5
midnightradioproductions,45216793.0
jonathandkrane,45207112.0
starsroadentertainment,22562751.0
tonik,22545187.0
asisproductions,45090374.0
cinergipicturesentertainment,15021195.0
firstlookmedia,22527888.0
natant,45015999.0
harrierfilms,45015999.0
millenniumentertainment,5619514.75
tooleyproductions,22473811.0
heartchanges,44942695.0
kalolaproductions,44942695.0
programpictures,44922302.0
rkfilms,44898413.0
bronstudios,1400899.3125
silverwoodfilms,5599899.5
motelmovies,22399290.5
laclasseamericaine,22374679.5
replacementproductionsinc,44737059.0
corduroyfilms,22302429.0
c3entertainmnet,22169112.0
theteashopfilmcompany,14769064.333333334
dragonroot,22153596.5
flexibonfilms,44307193.0
bonafilmgroup,4021718.727272727
orangestudio,3678835.0
kevinfrakes,44069456.0
larsknudsen,44069456.0
finchentertainment,44069456.0
jeremythomasproductions,22025720.0
theproducercirclecompany,44017374.0
hemdalefilmcorporation,43984987.0
pathepictures,8791937.8
enticingentertainment,43853424.0
lifesabeachentertainment,43853424.0
proposalproductionsinc,43799818.0
ahimsafilms,43787265.0
quadfilms,7290627.833333333
cd2pictures,43585753.0
johngatins,43568507.0
electronicarts,43568507.0
marksourian,43568507.0
oceanpictures,43337279.0
informantmedia,10813590.0
johnnyutahproductions,43218387.0
mjwfilms,21518917.5
defynitefilms,43037835.0
pastel,10754281.75
rosecitypicturesinc,42996140.0
frontstreetproductions,14310154.0
zampictures,42725475.0
mercedmediapartners,6099823.142857143
universumfilm,21341505.5
pepsiproductions,42469946.0
legendeenterprises,21233991.5
cappa,42438300.0
syalisda,42438300.0
defina,42438300.0
lammaspark,42402632.0
bnpparibasfilmfund,5277367.25
mutantenemy,42073277.0
davidkirschner,42070939.0
silverbackfilms,13970656.0
carolinapicturesllc,41850659.0
sneakpreviewentertainment,13941596.666666666
aperturemediapartners,5963947.857142857
insidetrack,13912549.666666666
treehousepictures,4631539.666666667
jerseyshore,6907205.666666667
allegiancetheater,41012075.0
effhedgefundfilms,41003371.0
gerberpictures,13645491.0
nuboyana,10215099.0
decibelfilms,10206621.25
depthentertainment,40689393.0
keepyourhead,13532360.666666666
item7,5066835.125
valeriansas,40479370.0
novopictures,40479370.0
twinsfinancing,40259119.0
hollerancompany,40259119.0
sechzehntebabelsbergneuntebabelsbergfilms,40259119.0
disruptionpictures,19896885.5
lotusentertainment,4961986.875
mightymightyafroditeproductionsinc,39673162.0
globalroadentertainment,4389027.555555556
butchersrunfilms,39471742.0
rscmedia,39442871.0
francetelevision,679660.8448275862
krasnofffosterentertainment,13091098.666666666
falirohouseproductions,2306272.7647058824
newworldpictures,13067188.333333334
2sfilms,19523244.5
wildoceansfilms,39046489.0
cornerstoreentertainment,7783077.0
bhefilms,38901218.0
veronaproduzione,38901218.0
cohenmediagroup,2585479.1333333333
kudosfilms,6461025.333333333
joanneseller,19349067.0
vanguardfilms,19333356.0
toeianimation,12858659.0
potboilerproductions,4816046.125
adamshankman,38518613.0
bachelorpartyproductions,38435947.0
bairte,38322743.0
corvuscoraxproductions,38180928.0
outerbanksentertainment,38180928.0
ontariomediadevelopmentcorporation,1655496.0869565217
pacificwestern,38019031.0
creativewealthmediafinance,2532885.6
streetsweeperproductions,37948765.0
applecross,37945884.0
storycompany,37931869.0
collective,18959085.0
savvymediaholdings,7580550.2
danielbobker,37899638.0
treehousefilms,12622300.666666666
protagonistpictures,1991018.2631578948
filmauro,18880040.0
riffraff,37760080.0
blueflower,37760080.0
brooklynfilmsii,37760080.0
yucaipafilms,18869405.0
jeandoumanian,37738810.0
magnoliamay,37709979.0
tuckertooley,12535810.333333334
irishdreamtime,12535791.333333334
jerryleidercompany,18785464.5
jimlemley,37519139.0
horizonpictures,37495385.0
libertypicturesinc,37491364.0
lucyfisher,37397291.0
blumhansonallenfilms,37397291.0
accessmotionpictures,18491416.5
campbellgrobmanfilms,5276349.857142857
patrickaiello,36880033.0
robertshapiro,36850101.0
badboyfilms,36843682.0
volettawallacefilms,36843682.0
bystormfilms,36843682.0
rabbitbandiniproductions,1938670.894736842
stevegolinmichaelbesman,36805288.0
10weststudios,12201642.333333334
aaronspelling,36489888.0
thepicturecompany,7287607.2
cheyenneenterprisesllc,9100866.25
lennoxhousefilms,36392502.0
afterdarkfilms,6048302.166666667
acaciaentertainment,12089847.333333334
boiesschiller,7242164.4
bbcearthfilms,12052488.666666666
losangelesmediafund,7229892.4
hideawaypictures,18054379.0
evergreenstudios,18038060.5
patalexvproductionslimited,36020063.0
partsandlabor,1891566.0
palomarpictures,11877820.333333334
lesfilmsdestourelles,17806681.5
greenlitproductions,35606376.0
billblockmedia,35593113.0
primarywaveentertainment,17780488.0
carafilms,17650239.0
equitypicturesmedienfondsgmbhcokgiii,17631034.0
islandworldproductions,17610371.0
robertlawrenceproductionsinc,17599990.0
videocine,8798015.0
thesolutionentertainmentgroup,2341335.533333333
campsugar,35119211.0
berlantiproductions,11696106.666666666
impactpartners,1337249.5384615385
hybridproductions,17364545.5
roadmoviesfilmproduktion,17353978.0
1984privatedefensecontractors,17323352.5
azoffentertainment,34645374.0
cantoncompany,34645374.0
overnightfilms,11533935.666666666
skafilms,11529773.666666666
shumancompany,34531832.0
sherwoodpictures,34522221.0
sparklerollmediacorporation,5744894.833333333
hakuhoda,11469236.333333334
animalkingdom,4914166.428571428
theentertainerproductioncompany,17197649.5
mainlinepictures,34341945.0
centralfilms,17151418.5
unaproducciondezetafilm,34302837.0
waltdisneyjapan,17141454.5
neuntebabelsbergfilmsgmbh,34194407.0
archergrayproductions,4273316.625
ateam,34175000.0
universalcolumbia,34175000.0
tigeraspectpictures,11370639.666666666
vastentertainment,34030343.0
filmaxentertainment,6781177.8
simianfilms,33864342.0
synergicsfilms,16900429.5
tunicabiloxitribeoflouisiana,33800859.0
believeentertainment,16879334.5
originpicturesproductions,6748046.4
dharmaproductions,2595221.4615384615
nightchronicles,33679655.0
benditfilms,11216388.666666666
quintacommunications,8400446.25
martykatzproductions,16763640.5
lkgproductionserviceslimitedpartnership,33447612.0
thefirm,33422806.0
neoartlogic,16685640.5
oafllc,33349941.0
geraldrmolen,33349941.0
motionpicturealphaproduktionsgesellschaft,33302167.0
greenlightmedia,16630404.5
jacobsoncompany,11083034.0
face,33194512.0
langleyparkpictures,16520014.0
akeithbarish,33000000.0
dyson,33000000.0
darkmanproductions,32942739.0
warriorpoets,4116110.375
deepaknayar,10975106.0
picturehouse,16452668.5
rothproductions,32862104.0
arnoldproductions,32862104.0
fakeempire,10949262.666666666
harbourpictures,10944681.333333334
1821pictures,6558469.0
cunningham,32752215.0
craven,32752215.0
maddalena,32752215.0
takinglivespicturesinc,32682342.0
shawbrotherspictures,10885442.666666666
venture4th,6519723.0
benderspinklandcinezeta,32596916.0
infernodistribution,32596916.0
filmforderunghamburg,16271724.5
rocmedia,32543449.0
helkonmedia,32543449.0
theworksfilmgroup,32543449.0
futurefilmfinancing,32543449.0
maydaymovieproductions,16246429.5
beatnikfilms,32492859.0
nomoneyfunfilms,16224247.0
winchestercapitalmanagement,32428195.0
watermarkpictures,32425665.0
rastarproduction,32324000.0
paradox,5381465.0
cinereachfilms,1897320.294117647
mas,32138862.0
bbcworldwide,16017256.0
dze,32015787.0
bbcnaturalhistoryunit,32011576.0
pacificfilmtelevisioncommission,10668337.0
lumierepictures,31983777.0
lycanthropefilms,31973249.0
handwrittenfilms,15969898.5
infinityfeaturesentertainmentinc,31811527.0
caramelfilm,6359849.8
arddegeto,3522695.222222222
andalepictures,31691811.0
flavorunitfilms,10562826.333333334
closedonmondays,31611316.0
underworldpictures,31598308.0
crescendoproductions,7889253.5
channel4,2868317.727272727
wellgousaentertainment,4497969.857142857
cwproductions,31418697.0
cooperlayne,31111260.0
seanbailey,31111260.0
oncentertainment,30932113.0
farrellpauraproductions,30932113.0
goldstarfilms,7726304.75
arcadepictures,10274204.666666666
606films,30718107.0
rumbleentertainment,30718107.0
3dtkinc,30697999.0
allied,30695227.0
andrerouleau,30659817.0
catalandfilms,30617396.0
brokenlizardindustries,30617396.0
neonfilms,3791630.0
mainjourney,10105262.666666666
loupitt,30207785.0
ronshelton,30207785.0
condenast,4306377.857142857
mandalaysportsmedia,30127963.0
starzanimation,30105968.0
furstfilms,30101577.0
luckychapentertainment,4287790.571428572
clubhousepictures,30014534.0
charleshschneerproductions,30000000.0
surefireentertianmentcapital,14998095.5
greencardproductioncompanyinc,29804169.0
echofilms,5942048.2
banterfilms,29580087.0
screenqueensland,4921709.0
iconentertainmentinternational,7382376.0
number9films,2264212.846153846
solarisentertainment,14698918.0
spiceproductions,29342592.0
tokyopop,29136626.0
highroadproductions,28900000.0
fulwell73,5774674.8
sycoentertainment,28873374.0
modestmanagement,28873374.0
daybreakpictures,9614531.666666666
signaturepictures,7205388.5
taylorbaldecchiwimmer,28782481.0
detourfilmproduction,14390126.5
radiocanadatelevision,7178791.5
apatowstollerglobalsolutions,28700285.0
pearlstudio,14343917.5
koan,14319458.0
nicitalloydproduction,28607015.0
redroverfilms,4761834.833333333
artefrancecinema,634546.3555555556
hwy61films,14187844.5
rooksnestentertainment,4728273.833333333
johnwellsproductions,28212337.0
gothamentertainment,28087155.0
quicksixentertainment,28087155.0
teitlerfilm,28045540.0
bigindiepictures,3987551.4285714286
storefrontpictures,13942264.0
freeassociation,13889321.0
transradialpictures,27778642.0
tankcaterpillar,27740955.0
redhawkfilms,9200319.0
filmdistrict,13715068.5
trollcourtentertainment,13713123.5
transfilmintl,9133094.0
marccanton,27367660.0
goldmannpictures,27367660.0
fabula,2485192.909090909
evolutionindependent,9099428.333333334
truthentertainment,27298285.0
r2films,27298285.0
kinoweltfilmproduction,13595598.0
avcoembassypicturescorporation,13591647.0
langleyfilmsinc,27163593.0
cloudatlasxfilmecreativepoolanarchos,27108272.0
acompany,27108272.0
blackbicycle,9033199.333333334
universalpicturesinternational,5401914.4
doubleedgeentertainment,26902075.0
shukovskyenglishentertainment,26902075.0
intermediafilms,13445020.5
kadokawapictures,26890041.0
equitypicturesmedienfondsgmbhandcokgiv,26890041.0
raindogfilms,8959775.0
pulsefilms,2066738.076923077
badwillentertainment,26839498.0
codered,5362408.2
ficklefish,13311850.5
iavinternational,26623701.0
xyzfilms,554255.1875
frontierpictures,13275549.0
eclipsefilms,8836832.666666666
gndmediagroup,13251004.5
vincentnewman,13250000.0
josephnittoloentertainment,26500000.0
dreamworksllc,13241726.0
abishagproducitons,26414527.0
northernlightsfilms,5271655.8
omnilabmediagroup,5264982.4
nealstreet,13119327.5
cnnfilms,1745716.2
isleofmanfilmcomission,8721152.333333334
ninjasrunninwildproductions,26068955.0
whatifitbarksfilms,26068955.0
vipmedienfonds3,8684694.333333334
northmenproductions,26024456.0
strandreleasing,4332864.333333333
maidenvoyagefilms,4325558.0
blockhanson,25888412.0
medusafilm,2352130.909090909
loshooligans,25728961.0
ponyboy,25697647.0
skylandentertainment,25682380.0
pbs,1711705.4666666666
foxinternationalproductions,2138983.5833333335
kiajamproductions,12789465.5
